年,週,月,開始日,終了日,都道府県,急性呼吸器感染症_報告,急性呼吸器感染症_定当
2026,24,6,2026-06-08,2026-06-14,香川県,727,31.61
2026,24,6,2026-06-08,2026-06-14,愛媛県,2219,58.39
2026,24,6,2026-06-08,2026-06-14,高知県,1025,27.7
2026,24,6,2026-06-08,2026-06-14,福岡県,6155,50.45
2026,24,6,2026-06-08,2026-06-14,佐賀県,1153,48.04
2026,24,6,2026-06-08,2026-06-14,長崎県,2875,57.5
2026,24,6,2026-06-08,2026-06-14,熊本県,4041,56.92
2026,24,6,2026-06-08,2026-06-14,大分県,2624,45.24
2026,24,6,2026-06-08,2026-06-14,宮崎県,993,35.46
2026,24,6,2026-06-08,2026-06-14,鹿児島県,2786,48.88
2026,24,6,2026-06-08,2026-06-14,沖縄県,2073,47.11
2026,25,6,2026-06-15,2026-06-21,総数,181538,48.68
2026,25,6,2026-06-15,2026-06-21,北海道,6566,39.79
2026,25,6,2026-06-15,2026-06-21,青森県,2428,46.69
2026,25,6,2026-06-15,2026-06-21,岩手県,2641,62.88
2026,25,6,2026-06-15,2026-06-21,宮城県,3179,57.8
2026,25,6,2026-06-15,2026-06-21,秋田県,793,31.72
2026,25,6,2026-06-15,2026-06-21,山形県,1835,49.59
2026,25,6,2026-06-15,2026-06-21,福島県,2823,58.81
2026,25,6,2026-06-15,2026-06-21,茨城県,3788,55.71
2026,25,6,2026-06-15,2026-06-21,栃木県,2701,57.47
2026,25,6,2026-06-15,2026-06-21,群馬県,3121,69.36
2026,25,6,2026-06-15,2026-06-21,埼玉県,11720,67.36
2026,25,6,2026-06-15,2026-06-21,千葉県,9845,55.31
2026,25,6,2026-06-15,2026-06-21,東京都,20120,48.13
2026,25,6,2026-06-15,2026-06-21,神奈川県,14126,57.89
2026,25,6,2026-06-15,2026-06-21,新潟県,2219,42.67
2026,25,6,2026-06-15,2026-06-21,富山県,2696,56.17
2026,25,6,2026-06-15,2026-06-21,石川県,2210,47.02
2026,25,6,2026-06-15,2026-06-21,福井県,1078,27.64
2026,25,6,2026-06-15,2026-06-21,山梨県,1062,30.34
2026,25,6,2026-06-15,2026-06-21,長野県,2729,54.58
2026,25,6,2026-06-15,2026-06-21,岐阜県,1553,34.51
2026,25,6,2026-06-15,2026-06-21,静岡県,4387,40.62
2026,25,6,2026-06-15,2026-06-21,愛知県,9304,57.08
2026,25,6,2026-06-15,2026-06-21,三重県,2360,34.2
2026,25,6,2026-06-15,2026-06-21,滋賀県,1674,42.92
2026,25,6,2026-06-15,2026-06-21,京都府,3075,48.81
2026,25,6,2026-06-15,2026-06-21,大阪府,10014,35.14
2026,25,6,2026-06-15,2026-06-21,兵庫県,7201,44.45
2026,25,6,2026-06-15,2026-06-21,奈良県,1557,37.07
2026,25,6,2026-06-15,2026-06-21,和歌山県,1613,35.84
2026,25,6,2026-06-15,2026-06-21,鳥取県,1288,44.41
2026,25,6,2026-06-15,2026-06-21,島根県,904,45.2
2026,25,6,2026-06-15,2026-06-21,岡山県,2399,47.98
2026,25,6,2026-06-15,2026-06-21,広島県,4001,43.02
2026,25,6,2026-06-15,2026-06-21,山口県,3514,57.61
2026,25,6,2026-06-15,2026-06-21,徳島県,1009,30.58
2026,25,6,2026-06-15,2026-06-21,香川県,854,37.13
2026,25,6,2026-06-15,2026-06-21,愛媛県,2246,59.11
2026,25,6,2026-06-15,2026-06-21,高知県,1185,32.03
2026,25,6,2026-06-15,2026-06-21,福岡県,6393,52.4
2026,25,6,2026-06-15,2026-06-21,佐賀県,1115,46.46
2026,25,6,2026-06-15,2026-06-21,長崎県,2875,56.37
2026,25,6,2026-06-15,2026-06-21,熊本県,4136,58.25
2026,25,6,2026-06-15,2026-06-21,大分県,2852,49.17
2026,25,6,2026-06-15,2026-06-21,宮崎県,1175,41.96
2026,25,6,2026-06-15,2026-06-21,鹿児島県,2996,52.56
2026,25,6,2026-06-15,2026-06-21,沖縄県,2178,49.5
2026,26,6,2026-06-22,2026-06-28,総数,176883,47.47
2026,26,6,2026-06-22,2026-06-28,北海道,6338,38.18
2026,26,6,2026-06-22,2026-06-28,青森県,2053,39.48
2026,26,6,2026-06-22,2026-06-28,岩手県,2431,59.29
2026,26,6,2026-06-22,2026-06-28,宮城県,3092,56.22
2026,26,6,2026-06-22,2026-06-28,秋田県,917,36.68
2026,26,6,2026-06-22,2026-06-28,山形県,1806,47.53
2026,26,6,2026-06-22,2026-06-28,福島県,2605,54.27
2026,26,6,2026-06-22,2026-06-28,茨城県,3362,49.44
2026,26,6,2026-06-22,2026-06-28,栃木県,2879,61.26
2026,26,6,2026-06-22,2026-06-28,群馬県,2904,64.53
2026,26,6,2026-06-22,2026-06-28,埼玉県,11733,67.43
2026,26,6,2026-06-22,2026-06-28,千葉県,9813,55.13
2026,26,6,2026-06-22,2026-06-28,東京都,20431,48.88
2026,26,6,2026-06-22,2026-06-28,神奈川県,13881,57.36
2026,26,6,2026-06-22,2026-06-28,新潟県,1911,36.75
2026,26,6,2026-06-22,2026-06-28,富山県,2640,55.0
2026,26,6,2026-06-22,2026-06-28,石川県,2127,45.26
2026,26,6,2026-06-22,2026-06-28,福井県,993,25.46
2026,26,6,2026-06-22,2026-06-28,山梨県,1035,29.57
2026,26,6,2026-06-22,2026-06-28,長野県,2548,50.96
2026,26,6,2026-06-22,2026-06-28,岐阜県,1573,34.96
2026,26,6,2026-06-22,2026-06-28,静岡県,4068,37.67
2026,26,6,2026-06-22,2026-06-28,愛知県,9192,56.39
2026,26,6,2026-06-22,2026-06-28,三重県,2172,31.48
2026,26,6,2026-06-22,2026-06-28,滋賀県,1524,39.08
2026,26,6,2026-06-22,2026-06-28,京都府,2626,43.05
2026,26,6,2026-06-22,2026-06-28,大阪府,9226,32.37
2026,26,6,2026-06-22,2026-06-28,兵庫県,6982,43.1
2026,26,6,2026-06-22,2026-06-28,奈良県,1459,34.74
2026,26,6,2026-06-22,2026-06-28,和歌山県,1528,33.96
2026,26,6,2026-06-22,2026-06-28,鳥取県,1363,47.0
2026,26,6,2026-06-22,2026-06-28,島根県,939,46.95
2026,26,6,2026-06-22,2026-06-28,岡山県,2339,46.78
2026,26,6,2026-06-22,2026-06-28,広島県,3793,40.78
2026,26,6,2026-06-22,2026-06-28,山口県,3521,57.72
2026,26,6,2026-06-22,2026-06-28,徳島県,943,28.58
2026,26,6,2026-06-22,2026-06-28,香川県,819,35.61
2026,26,6,2026-06-22,2026-06-28,愛媛県,2419,63.66
2026,26,6,2026-06-22,2026-06-28,高知県,1099,29.7
2026,26,6,2026-06-22,2026-06-28,福岡県,6521,53.45
2026,26,6,2026-06-22,2026-06-28,佐賀県,1229,51.21
2026,26,6,2026-06-22,2026-06-28,長崎県,2780,54.51
2026,26,6,2026-06-22,2026-06-28,熊本県,3591,50.58
2026,26,6,2026-06-22,2026-06-28,大分県,3135,54.05
2026,26,6,2026-06-22,2026-06-28,宮崎県,1251,44.68
2026,26,6,2026-06-22,2026-06-28,鹿児島県,3329,58.4
2026,26,6,2026-06-22,2026-06-28,沖縄県,1963,44.61
2026,27,6,2026-06-29,2026-07-05,総数,189593,50.88
2026,27,6,2026-06-29,2026-07-05,北海道,6347,38.23
2026,27,6,2026-06-29,2026-07-05,青森県,2021,38.87
2026,27,6,2026-06-29,2026-07-05,岩手県,2473,58.88
2026,27,6,2026-06-29,2026-07-05,宮城県,3270,59.45
2026,27,6,2026-06-29,2026-07-05,秋田県,721,28.84
2026,27,6,2026-06-29,2026-07-05,山形県,1829,48.13
2026,27,6,2026-06-29,2026-07-05,福島県,2668,55.58
2026,27,6,2026-06-29,2026-07-05,茨城県,3443,50.63
2026,27,6,2026-06-29,2026-07-05,栃木県,2825,60.11
2026,27,6,2026-06-29,2026-07-05,群馬県,3077,68.38
2026,27,6,2026-06-29,2026-07-05,埼玉県,12721,72.28
2026,27,6,2026-06-29,2026-07-05,千葉県,10321,57.34
2026,27,6,2026-06-29,2026-07-05,東京都,21384,51.16
2026,27,6,2026-06-29,2026-07-05,神奈川県,15514,64.37
2026,27,6,2026-06-29,2026-07-05,新潟県,2043,39.29
2026,27,6,2026-06-29,2026-07-05,富山県,2840,59.17
2026,27,6,2026-06-29,2026-07-05,石川県,2172,46.21
2026,27,6,2026-06-29,2026-07-05,福井県,1162,29.79
2026,27,6,2026-06-29,2026-07-05,山梨県,1116,31.89
2026,27,6,2026-06-29,2026-07-05,長野県,2546,50.92
2026,27,6,2026-06-29,2026-07-05,岐阜県,1636,36.36
2026,27,6,2026-06-29,2026-07-05,静岡県,4876,45.15
2026,27,6,2026-06-29,2026-07-05,愛知県,10229,62.75
2026,27,6,2026-06-29,2026-07-05,三重県,2474,36.38
2026,27,6,2026-06-29,2026-07-05,滋賀県,1598,40.97
2026,27,6,2026-06-29,2026-07-05,京都府,3117,51.1
2026,27,6,2026-06-29,2026-07-05,大阪府,10141,35.58
2026,27,6,2026-06-29,2026-07-05,兵庫県,7467,46.38
2026,27,6,2026-06-29,2026-07-05,奈良県,1445,35.24
2026,27,6,2026-06-29,2026-07-05,和歌山県,1656,36.8
2026,27,6,2026-06-29,2026-07-05,鳥取県,1445,49.83
2026,27,6,2026-06-29,2026-07-05,島根県,1037,51.85
2026,27,6,2026-06-29,2026-07-05,岡山県,2470,49.4
2026,27,6,2026-06-29,2026-07-05,広島県,4074,43.81
2026,27,6,2026-06-29,2026-07-05,山口県,3796,62.23
2026,27,6,2026-06-29,2026-07-05,徳島県,966,29.27
2026,27,6,2026-06-29,2026-07-05,香川県,960,41.74
2026,27,6,2026-06-29,2026-07-05,愛媛県,2773,72.97
2026,27,6,2026-06-29,2026-07-05,高知県,1332,36.0
2026,27,6,2026-06-29,2026-07-05,福岡県,6410,52.54
2026,27,6,2026-06-29,2026-07-05,佐賀県,1374,57.25
2026,27,6,2026-06-29,2026-07-05,長崎県,2899,56.84
2026,27,6,2026-06-29,2026-07-05,熊本県,3408,48.69
2026,27,6,2026-06-29,2026-07-05,大分県,4375,75.43
2026,27,6,2026-06-29,2026-07-05,宮崎県,1329,47.46
2026,27,6,2026-06-29,2026-07-05,鹿児島県,3627,63.63
2026,27,6,2026-06-29,2026-07-05,沖縄県,2186,49.68
2026,28,7,2026-07-06,2026-07-12,総数,194438,52.25
2026,28,7,2026-07-06,2026-07-12,北海道,5956,36.1
2026,28,7,2026-07-06,2026-07-12,青森県,1905,36.63
2026,28,7,2026-07-06,2026-07-12,岩手県,2341,55.74
2026,28,7,2026-07-06,2026-07-12,宮城県,3203,58.24
2026,28,7,2026-07-06,2026-07-12,秋田県,799,31.96
2026,28,7,2026-07-06,2026-07-12,山形県,2029,53.39
2026,28,7,2026-07-06,2026-07-12,福島県,2699,56.23
2026,28,7,2026-07-06,2026-07-12,茨城県,3760,55.29
2026,28,7,2026-07-06,2026-07-12,栃木県,2958,62.94
2026,28,7,2026-07-06,2026-07-12,群馬県,3332,74.04
2026,28,7,2026-07-06,2026-07-12,埼玉県,13443,76.38
2026,28,7,2026-07-06,2026-07-12,千葉県,10715,59.86
2026,28,7,2026-07-06,2026-07-12,東京都,22168,53.03
2026,28,7,2026-07-06,2026-07-12,神奈川県,15418,64.24
2026,28,7,2026-07-06,2026-07-12,新潟県,2356,45.31
2026,28,7,2026-07-06,2026-07-12,富山県,2508,53.36
2026,28,7,2026-07-06,2026-07-12,石川県,2218,47.19
2026,28,7,2026-07-06,2026-07-12,福井県,1087,27.87
2026,28,7,2026-07-06,2026-07-12,山梨県,1228,35.09
2026,28,7,2026-07-06,2026-07-12,長野県,2582,51.64
2026,28,7,2026-07-06,2026-07-12,岐阜県,1761,39.13
2026,28,7,2026-07-06,2026-07-12,静岡県,5150,47.69
2026,28,7,2026-07-06,2026-07-12,愛知県,11170,68.53
2026,28,7,2026-07-06,2026-07-12,三重県,2933,44.44
2026,28,7,2026-07-06,2026-07-12,滋賀県,1760,45.13
2026,28,7,2026-07-06,2026-07-12,京都府,3124,50.39
2026,28,7,2026-07-06,2026-07-12,大阪府,11079,38.87
2026,28,7,2026-07-06,2026-07-12,兵庫県,8019,49.81
2026,28,7,2026-07-06,2026-07-12,奈良県,1641,39.07
2026,28,7,2026-07-06,2026-07-12,和歌山県,1844,40.98
2026,28,7,2026-07-06,2026-07-12,鳥取県,1423,49.07
2026,28,7,2026-07-06,2026-07-12,島根県,1054,52.7
2026,28,7,2026-07-06,2026-07-12,岡山県,2545,50.9
2026,28,7,2026-07-06,2026-07-12,広島県,4248,45.68
2026,28,7,2026-07-06,2026-07-12,山口県,3743,61.36
2026,28,7,2026-07-06,2026-07-12,徳島県,1079,32.7
2026,28,7,2026-07-06,2026-07-12,香川県,927,40.3
2026,28,7,2026-07-06,2026-07-12,愛媛県,2637,69.39
2026,28,7,2026-07-06,2026-07-12,高知県,1334,36.05
2026,28,7,2026-07-06,2026-07-12,福岡県,6152,50.43
2026,28,7,2026-07-06,2026-07-12,佐賀県,1374,57.25
2026,28,7,2026-07-06,2026-07-12,長崎県,2895,56.76
2026,28,7,2026-07-06,2026-07-12,熊本県,3498,50.7
2026,28,7,2026-07-06,2026-07-12,大分県,3545,61.12
2026,28,7,2026-07-06,2026-07-12,宮崎県,1131,40.39
2026,28,7,2026-07-06,2026-07-12,鹿児島県,3453,60.58
2026,28,7,2026-07-06,2026-07-12,沖縄県,2214,50.32
2026,29,7,2026-07-13,2026-07-19,総数,193016,51.89
2026,29,7,2026-07-13,2026-07-19,北海道,5602,33.75
2026,29,7,2026-07-13,2026-07-19,青森県,1983,38.13
2026,29,7,2026-07-13,2026-07-19,岩手県,2327,55.4
2026,29,7,2026-07-13,2026-07-19,宮城県,3164,57.53
2026,29,7,2026-07-13,2026-07-19,秋田県,682,27.28
2026,29,7,2026-07-13,2026-07-19,山形県,2065,55.81
2026,29,7,2026-07-13,2026-07-19,福島県,2546,53.04
2026,29,7,2026-07-13,2026-07-19,茨城県,3867,56.87
2026,29,7,2026-07-13,2026-07-19,栃木県,3077,65.47
2026,29,7,2026-07-13,2026-07-19,群馬県,3495,79.43
2026,29,7,2026-07-13,2026-07-19,埼玉県,12700,73.41
2026,29,7,2026-07-13,2026-07-19,千葉県,10261,57.32
2026,29,7,2026-07-13,2026-07-19,東京都,21032,50.44
2026,29,7,2026-07-13,2026-07-19,神奈川県,15961,65.95
2026,29,7,2026-07-13,2026-07-19,新潟県,2206,42.42
2026,29,7,2026-07-13,2026-07-19,富山県,2466,52.47
2026,29,7,2026-07-13,2026-07-19,石川県,2363,50.28
2026,29,7,2026-07-13,2026-07-19,福井県,1248,32.0
2026,29,7,2026-07-13,2026-07-19,山梨県,1120,32.0
2026,29,7,2026-07-13,2026-07-19,長野県,2956,59.12
2026,29,7,2026-07-13,2026-07-19,岐阜県,1787,39.71
2026,29,7,2026-07-13,2026-07-19,静岡県,5137,47.56
2026,29,7,2026-07-13,2026-07-19,愛知県,11330,69.51
2026,29,7,2026-07-13,2026-07-19,三重県,3110,45.74
2026,29,7,2026-07-13,2026-07-19,滋賀県,1844,47.28
2026,29,7,2026-07-13,2026-07-19,京都府,3150,51.64
2026,29,7,2026-07-13,2026-07-19,大阪府,10646,37.35
2026,29,7,2026-07-13,2026-07-19,兵庫県,8048,49.68
2026,29,7,2026-07-13,2026-07-19,奈良県,1692,40.29
2026,29,7,2026-07-13,2026-07-19,和歌山県,1895,42.11
2026,29,7,2026-07-13,2026-07-19,鳥取県,1603,55.28
2026,29,7,2026-07-13,2026-07-19,島根県,996,49.8
2026,29,7,2026-07-13,2026-07-19,岡山県,2455,49.1
2026,29,7,2026-07-13,2026-07-19,広島県,4345,46.72
2026,29,7,2026-07-13,2026-07-19,山口県,3559,58.34
2026,29,7,2026-07-13,2026-07-19,徳島県,1113,33.73
2026,29,7,2026-07-13,2026-07-19,香川県,1005,43.7
2026,29,7,2026-07-13,2026-07-19,愛媛県,2640,69.47
2026,29,7,2026-07-13,2026-07-19,高知県,1387,37.49
2026,29,7,2026-07-13,2026-07-19,福岡県,5968,48.92
2026,29,7,2026-07-13,2026-07-19,佐賀県,1459,60.79
2026,29,7,2026-07-13,2026-07-19,長崎県,3013,59.08
2026,29,7,2026-07-13,2026-07-19,熊本県,3571,51.75
2026,29,7,2026-07-13,2026-07-19,大分県,3409,58.78
2026,29,7,2026-07-13,2026-07-19,宮崎県,1117,39.89
2026,29,7,2026-07-13,2026-07-19,鹿児島県,3333,58.47
2026,29,7,2026-07-13,2026-07-19,沖縄県,2283,51.89
2026,30,7,2026-07-20,2026-07-26,総数,159679,42.87
2026,30,7,2026-07-20,2026-07-26,北海道,4812,29.16
2026,30,7,2026-07-20,2026-07-26,青森県,1904,36.62
2026,30,7,2026-07-20,2026-07-26,岩手県,2070,50.49
2026,30,7,2026-07-20,2026-07-26,宮城県,2911,52.93
2026,30,7,2026-07-20,2026-07-26,秋田県,732,29.28
2026,30,7,2026-07-20,2026-07-26,山形県,1711,45.03
2026,30,7,2026-07-20,2026-07-26,福島県,2188,45.58
2026,30,7,2026-07-20,2026-07-26,茨城県,3288,48.35
2026,30,7,2026-07-20,2026-07-26,栃木県,2935,62.45
2026,30,7,2026-07-20,2026-07-26,群馬県,2805,63.75
2026,30,7,2026-07-20,2026-07-26,埼玉県,11301,64.21
2026,30,7,2026-07-20,2026-07-26,千葉県,8340,46.33
2026,30,7,2026-07-20,2026-07-26,東京都,16594,39.7
2026,30,7,2026-07-20,2026-07-26,神奈川県,12662,52.54
2026,30,7,2026-07-20,2026-07-26,新潟県,2000,38.46
2026,30,7,2026-07-20,2026-07-26,富山県,2252,47.91
2026,30,7,2026-07-20,2026-07-26,石川県,2078,44.21
2026,30,7,2026-07-20,2026-07-26,福井県,1150,29.49
2026,30,7,2026-07-20,2026-07-26,山梨県,908,25.94
2026,30,7,2026-07-20,2026-07-26,長野県,2285,45.7
2026,30,7,2026-07-20,2026-07-26,岐阜県,1504,33.42
2026,30,7,2026-07-20,2026-07-26,静岡県,4284,39.67
2026,30,7,2026-07-20,2026-07-26,愛知県,8956,54.94
2026,30,7,2026-07-20,2026-07-26,三重県,2473,36.37
2026,30,7,2026-07-20,2026-07-26,滋賀県,1603,41.1
2026,30,7,2026-07-20,2026-07-26,京都府,2428,38.54
2026,30,7,2026-07-20,2026-07-26,大阪府,8295,29.11
2026,30,7,2026-07-20,2026-07-26,兵庫県,6373,39.34
2026,30,7,2026-07-20,2026-07-26,奈良県,1353,32.21
2026,30,7,2026-07-20,2026-07-26,和歌山県,1440,32.0
2026,30,7,2026-07-20,2026-07-26,鳥取県,1184,40.83
2026,30,7,2026-07-20,2026-07-26,島根県,760,38.0
2026,30,7,2026-07-20,2026-07-26,岡山県,2120,42.4
2026,30,7,2026-07-20,2026-07-26,広島県,3412,36.69
2026,30,7,2026-07-20,2026-07-26,山口県,2795,45.82
2026,30,7,2026-07-20,2026-07-26,徳島県,997,30.21
2026,30,7,2026-07-20,2026-07-26,香川県,840,36.52
2026,30,7,2026-07-20,2026-07-26,愛媛県,2190,57.63
2026,30,7,2026-07-20,2026-07-26,高知県,1113,30.08
2026,30,7,2026-07-20,2026-07-26,福岡県,5569,45.65
2026,30,7,2026-07-20,2026-07-26,佐賀県,1120,46.67
2026,30,7,2026-07-20,2026-07-26,長崎県,2340,45.88
2026,30,7,2026-07-20,2026-07-26,熊本県,3275,47.46
2026,30,7,2026-07-20,2026-07-26,大分県,2694,46.45
2026,30,7,2026-07-20,2026-07-26,宮崎県,1154,41.21
2026,30,7,2026-07-20,2026-07-26,鹿児島県,2527,44.33
2026,30,7,2026-07-20,2026-07-26,沖縄県,1954,44.41
2026,31,7,2026-07-27,2026-08-02,総数,167420,44.96
2026,31,7,2026-07-27,2026-08-02,北海道,5987,36.28
2026,31,7,2026-07-27,2026-08-02,青森県,2067,39.75
2026,31,7,2026-07-27,2026-08-02,岩手県,2502,59.57
2026,31,7,2026-07-27,2026-08-02,宮城県,3008,54.69
2026,31,7,2026-07-27,2026-08-02,秋田県,738,29.52
2026,31,7,2026-07-27,2026-08-02,山形県,2025,53.29
2026,31,7,2026-07-27,2026-08-02,福島県,2318,48.29
2026,31,7,2026-07-27,2026-08-02,茨城県,3469,51.01
2026,31,7,2026-07-27,2026-08-02,栃木県,3020,64.26
2026,31,7,2026-07-27,2026-08-02,群馬県,3247,72.16
2026,31,7,2026-07-27,2026-08-02,埼玉県,11617,66.01
2026,31,7,2026-07-27,2026-08-02,千葉県,8750,48.61
2026,31,7,2026-07-27,2026-08-02,東京都,17914,42.96
2026,31,7,2026-07-27,2026-08-02,神奈川県,12498,52.51
2026,31,7,2026-07-27,2026-08-02,新潟県,2326,44.73
2026,31,7,2026-07-27,2026-08-02,富山県,2402,51.11
2026,31,7,2026-07-27,2026-08-02,石川県,2335,49.68
2026,31,7,2026-07-27,2026-08-02,福井県,1130,28.97
2026,31,7,2026-07-27,2026-08-02,山梨県,975,27.86
2026,31,7,2026-07-27,2026-08-02,長野県,2615,52.3
2026,31,7,2026-07-27,2026-08-02,岐阜県,1599,35.53
2026,31,7,2026-07-27,2026-08-02,静岡県,4395,40.69
2026,31,7,2026-07-27,2026-08-02,愛知県,9308,57.1
2026,31,7,2026-07-27,2026-08-02,三重県,2560,37.65
2026,31,7,2026-07-27,2026-08-02,滋賀県,1624,41.64
2026,31,7,2026-07-27,2026-08-02,京都府,2526,40.1
2026,31,7,2026-07-27,2026-08-02,大阪府,8533,29.94
2026,31,7,2026-07-27,2026-08-02,兵庫県,6614,40.83
2026,31,7,2026-07-27,2026-08-02,奈良県,1324,31.52
2026,31,7,2026-07-27,2026-08-02,和歌山県,1511,33.58
2026,31,7,2026-07-27,2026-08-02,鳥取県,1209,41.69
2026,31,7,2026-07-27,2026-08-02,島根県,932,46.6
2026,31,7,2026-07-27,2026-08-02,岡山県,2292,45.84
2026,31,7,2026-07-27,2026-08-02,広島県,3574,38.43
2026,31,7,2026-07-27,2026-08-02,山口県,3156,51.74
2026,31,7,2026-07-27,2026-08-02,徳島県,949,28.76
2026,31,7,2026-07-27,2026-08-02,香川県,917,39.87
2026,31,7,2026-07-27,2026-08-02,愛媛県,2138,56.26
2026,31,7,2026-07-27,2026-08-02,高知県,1370,37.03
2026,31,7,2026-07-27,2026-08-02,福岡県,4805,39.39
2026,31,7,2026-07-27,2026-08-02,佐賀県,1144,47.67
2026,31,7,2026-07-27,2026-08-02,長崎県,2562,50.24
2026,31,7,2026-07-27,2026-08-02,熊本県,3094,44.2
2026,31,7,2026-07-27,2026-08-02,大分県,2669,46.02
2026,31,7,2026-07-27,2026-08-02,宮崎県,1012,36.14
2026,31,7,2026-07-27,2026-08-02,鹿児島県,2632,46.18
2026,31,7,2026-07-27,2026-08-02,沖縄県,2028,46.09
2026,32,8,2026-08-03,2026-08-09,総数,161935,44.08
2026,32,8,2026-08-03,2026-08-09,北海道,5097,31.66
2026,32,8,2026-08-03,2026-08-09,青森県,2031,39.06
2026,32,8,2026-08-03,2026-08-09,岩手県,2590,61.67
2026,32,8,2026-08-03,2026-08-09,宮城県,3078,57.0
2026,32,8,2026-08-03,2026-08-09,秋田県,795,31.8
2026,32,8,2026-08-03,2026-08-09,山形県,2164,56.95
2026,32,8,2026-08-03,2026-08-09,福島県,2331,48.56
2026,32,8,2026-08-03,2026-08-09,茨城県,3189,46.9
2026,32,8,2026-08-03,2026-08-09,栃木県,2876,61.19
2026,32,8,2026-08-03,2026-08-09,群馬県,3357,74.6
2026,32,8,2026-08-03,2026-08-09,埼玉県,10856,62.75
2026,32,8,2026-08-03,2026-08-09,千葉県,8343,47.4
2026,32,8,2026-08-03,2026-08-09,東京都,16407,41.02
2026,32,8,2026-08-03,2026-08-09,神奈川県,12266,53.33
2026,32,8,2026-08-03,2026-08-09,新潟県,2439,47.82
2026,32,8,2026-08-03,2026-08-09,富山県,2290,48.72
2026,32,8,2026-08-03,2026-08-09,石川県,2260,48.09
2026,32,8,2026-08-03,2026-08-09,福井県,1072,27.49
2026,32,8,2026-08-03,2026-08-09,山梨県,967,27.63
2026,32,8,2026-08-03,2026-08-09,長野県,2577,51.54
2026,32,8,2026-08-03,2026-08-09,岐阜県,1689,37.53
2026,32,8,2026-08-03,2026-08-09,静岡県,4141,38.34
2026,32,8,2026-08-03,2026-08-09,愛知県,8732,53.57
2026,32,8,2026-08-03,2026-08-09,三重県,2416,36.61
2026,32,8,2026-08-03,2026-08-09,滋賀県,1419,36.38
2026,32,8,2026-08-03,2026-08-09,京都府,2471,39.85
2026,32,8,2026-08-03,2026-08-09,大阪府,8151,28.6
2026,32,8,2026-08-03,2026-08-09,兵庫県,6515,40.97
2026,32,8,2026-08-03,2026-08-09,奈良県,1160,29.0
2026,32,8,2026-08-03,2026-08-09,和歌山県,1485,33.75
2026,32,8,2026-08-03,2026-08-09,鳥取県,1316,45.38
2026,32,8,2026-08-03,2026-08-09,島根県,1009,50.45
2026,32,8,2026-08-03,2026-08-09,岡山県,2051,41.02
2026,32,8,2026-08-03,2026-08-09,広島県,3514,38.2
2026,32,8,2026-08-03,2026-08-09,山口県,3246,53.21
2026,32,8,2026-08-03,2026-08-09,徳島県,1030,32.19
2026,32,8,2026-08-03,2026-08-09,香川県,898,39.04
2026,32,8,2026-08-03,2026-08-09,愛媛県,2056,54.11
2026,32,8,2026-08-03,2026-08-09,高知県,1360,36.76
2026,32,8,2026-08-03,2026-08-09,福岡県,5384,44.13
2026,32,8,2026-08-03,2026-08-09,佐賀県,1168,48.67
2026,32,8,2026-08-03,2026-08-09,長崎県,2634,52.68
2026,32,8,2026-08-03,2026-08-09,熊本県,3002,42.89
2026,32,8,2026-08-03,2026-08-09,大分県,2738,47.21
2026,32,8,2026-08-03,2026-08-09,宮崎県,944,33.71
2026,32,8,2026-08-03,2026-08-09,鹿児島県,2687,47.14
2026,32,8,2026-08-03,2026-08-09,沖縄県,1734,39.41
